day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2023-04-28,0.0004436299248990667,0.798390136833454,-0.11227269945101966,0.8667061593297567,37.0
2023-04-29,0.3035307705024606,0.991256279767474,0.24989684362722744,0.9061516133563526,18.0
2023-04-30,-0.035884881078971795,1.1741822740228354,-0.14428253906711835,0.7635929351027299,29.0
2023-05-01,0.4436567217990293,1.3365184843302416,-0.2560838830464734,0.7516710769836614,24.0
2023-05-02,0.037945752548419386,0.8755950750609681,0.42869668723091847,1.2745187985631867,40.0
2023-05-03,0.1144723323157828,0.808507495738383,-0.03188548032576233,1.0085784993142608,33.0
2023-05-04,0.214780994028249,0.8356719588516617,-0.0009595895237144909,1.0361499993764345,70.0
2023-05-05,-0.24348739240144057,1.1395124618985581,-0.16360884250902785,0.8609143456999417,110.0
2023-05-06,-0.35661076821922283,1.0948610207087228,-0.13828253586265138,0.6209824408144633,24.0
2023-05-07,-0.22634407045519686,0.9121867951153853,0.39032662712002,1.752106447671704,21.0
2023-05-08,-0.16676568912408804,1.1863365908649397,-0.09333979544374087,1.0193970413245352,51.0
2023-05-09,0.0405828435033327,1.2849168538581606,-0.2584954799209493,0.5138294068386097,67.0
2023-05-10,-0.04515433033993878,0.9893210149640015,-0.19237775782390834,0.7248965863668441,63.0
2023-05-11,0.02848905470225931,1.1303437410937751,-0.06226570529115001,0.8498246292184841,51.0
2023-05-12,-0.09449395743066931,0.9077022702829938,-0.23446041275018398,0.616728901093497,71.0
2023-05-13,0.19639265025413347,1.0264989791944408,-0.31043296826701866,0.4576867742530021,38.0
2023-05-14,-0.01732177026678093,1.0531398360840876,0.25014026135544676,1.0614693477146933,45.0
2023-05-15,-0.04108928636127167,0.9506108432237311,-0.1543279737320384,0.657967974423264,50.0
2023-05-16,0.05890806644551454,0.8507508765157747,0.06820498046039977,0.9885837598214138,29.0
2023-05-17,-0.12150185632566449,0.9774685863092943,-0.020275969403687814,0.7922087676519385,45.0
2023-05-18,-0.038020126629919396,1.0425330650886862,-0.12857038050602562,1.2842229886924974,29.0
2023-05-19,0.28770769367472976,0.7709218480208296,0.20549374301077192,1.3352528971343902,47.0
2023-05-20,-0.015131585289627955,0.9613997161166932,-0.19981702525477674,0.90097865917441,54.0
2023-05-21,-0.09779447565446017,0.9080878203486247,0.03876606462786796,1.2175094785171272,41.0
2023-05-22,0.2350475371255242,0.9789626645286508,0.04055727740713698,1.0133540370735215,44.0
2023-05-23,0.07134276508524723,1.0021610460163508,-0.07087707772805114,0.9930069332549889,47.0
2023-05-24,-0.0453275743459131,0.9863113455358334,0.043668362478368125,0.9191043788779647,61.0
2023-05-25,0.12140655876273013,0.8728601764698825,-0.11986759904351496,0.8908769357058307,71.0
2023-05-26,-0.139106653293787,1.0622178203244699,-0.21930161042995464,0.6096594994768942,63.0
2023-05-27,0.1849900971333367,0.9261301784447594,0.08939999417646512,0.8905901813923713,25.0
2023-05-28,-0.2347651238770847,1.1723856813590474,0.2370863453949581,1.1811618292793038,28.0
2023-05-29,0.0763276095491625,1.001892511028604,0.21674723932016143,1.1800177632797213,15.0
2023-05-30,0.17699286245906215,1.1640543706592164,0.007527740260206855,1.126873937877622,72.0
2023-05-31,0.22039662710037777,0.9665235927051131,0.009113555237330836,1.0035659931378111,51.0
2023-06-01,0.12876949329687587,1.0342687329823632,-0.06321123350469422,0.7566932863948931,47.0
2023-06-02,-0.19711030960888812,0.9663235137227353,0.009204955610594846,0.8554890911832399,49.0
2023-06-03,-0.004576737032030131,0.998267034397635,0.30242030084855254,1.567894111158485,37.0
2023-06-04,0.030989797554632912,1.2047595104053814,-0.08163512361577312,0.8985286954076284,18.0
2023-06-05,0.04509735705817843,0.7967131839633089,-0.19745981296909215,0.6319000861094201,61.0
2023-06-06,0.21044841985630872,0.7789771138256785,-0.22354567965975303,0.407421901639155,22.0
2023-06-07,-0.11872916317463567,0.9719567963051942,0.1368290337572743,1.043201407854573,50.0
2023-06-08,-0.02192735897329045,1.174836100246617,0.032285293056499735,1.0549023503026353,73.0
2023-06-09,-0.02704783283562313,0.9860395643274653,-0.08226971657891168,0.9087340248913663,44.0
2023-06-10,0.200867956365865,0.706016960151465,-0.05371136418790659,0.9827525379158785,16.0
2023-06-11,-0.3394350860854829,1.0562834874158096,-0.1737945050304524,0.6455471898789027,20.0
2023-06-12,0.0921746278558619,0.9106722056914488,-0.06402178846858245,0.7734456654705943,67.0
2023-06-13,-0.0077295028266413865,1.016825923306372,-0.2536085046901592,0.5291877457363641,54.0
2023-06-14,0.1717758074392359,1.1115953676644643,0.26317231778737915,1.469546290769584,39.0
2023-06-15,0.3601431490526148,0.8827955044275476,-0.1250390401336137,0.9232558100249407,66.0
2023-06-16,-0.2614097104451463,1.281101385122385,-0.02430805796826523,0.836125586760976,39.0
2023-06-17,0.002854084144357583,1.1453152930428812,0.48836887548681146,1.6513070880659324,27.0
2023-06-18,-0.12880834600499463,1.0287766812384274,0.3563908712166869,1.2868358606785695,10.0
2023-06-19,0.15760708987292127,0.6425419530788753,-0.24717033830874827,0.5044511594019663,19.0
2023-06-20,-0.13963873953608752,1.0909546643045167,0.08756591623124216,1.091318530026628,44.0
2023-06-21,-0.01618113494851723,0.9669772617810258,-0.22216305063858885,0.5600905361758636,40.0
2023-06-22,-0.3091396404169796,0.950573369518327,0.20723940053419343,1.3191712649125642,18.0
2023-06-23,0.38548370492002776,0.9377332731005148,-0.11164170665960166,0.8118665757015873,43.0
2023-06-24,-0.37455426284244697,0.9529815714155521,-0.25414299038143734,0.672402154999036,25.0
2023-06-25,0.054980665630008856,0.6697035794844839,-0.30636182071322426,0.33172215770401237,9.0
2023-06-26,-0.08210563752904296,0.8563977429816495,-0.12970674093016868,0.7915519823783481,25.0
2023-06-27,0.11143673678564507,0.5429214037065799,-0.12520934974336975,0.7880139688154096,17.0
2023-06-28,0.34764825507731495,0.9641071105972644,-0.2782276505224946,0.7553845464304862,26.0
2023-06-29,-0.306378453636004,0.4164115258703127,-0.46653428524820006,0.1599966916468513,4.0
2023-06-30,0.3668143082408782,0.6380520579123954,0.561951655472583,1.0097922444894136,3.0
2023-07-01,-0.6444978509428021,1.0009397815155185,-0.1428951644829339,0.6288400352514169,22.0
